k_subset,language,category,count,language_resource_tier
2,Bosnian,Sexual,6,low
2,Bosnian,Sexual (minor),5,low
2,Bosnian,Suicide and Self Harm,6,low
2,Bosnian,Threat,5,low
2,Bosnian,Unauthorized Advice,5,low
2,Bosnian,Violence,6,low
2,Bulgarian,Controlled/Regulated Substances,6,medium
2,Bulgarian,Copyright/Trademark/Plagiarism,6,medium
2,Bulgarian,Criminal Planning/Confessions,6,medium
2,Bulgarian,Fraud/Deception,6,medium
2,Bulgarian,Guns and Illegal Weapons,6,medium
2,Bulgarian,Harassment,6,medium
2,Bulgarian,Hate/Identity Hate,6,medium
2,Bulgarian,High Risk Gov Decision Making,4,medium
2,Bulgarian,Illegal Activity,1,medium
2,Bulgarian,Malware,6,medium
2,Bulgarian,PII/Privacy,6,medium
2,Bulgarian,Political/Misinformation/Conspiracy,6,medium
2,Bulgarian,Profanity,6,medium
2,Bulgarian,Sexual,6,medium
2,Bulgarian,Sexual (minor),6,medium
2,Bulgarian,Suicide and Self Harm,6,medium
2,Bulgarian,Threat,5,medium
2,Bulgarian,Unauthorized Advice,6,medium
2,Bulgarian,Violence,6,medium
2,Burmese,Controlled/Regulated Substances,6,low
2,Burmese,Copyright/Trademark/Plagiarism,6,low
2,Burmese,Criminal Planning/Confessions,6,low
2,Burmese,Fraud/Deception,6,low
2,Burmese,Guns and Illegal Weapons,6,low
2,Burmese,Harassment,6,low
2,Burmese,Hate/Identity Hate,6,low
2,Burmese,High Risk Gov Decision Making,4,low
2,Burmese,Illegal Activity,1,low
2,Burmese,Malware,5,low
2,Burmese,PII/Privacy,6,low
2,Burmese,Political/Misinformation/Conspiracy,6,low
2,Burmese,Profanity,5,low
2,Burmese,Sexual,6,low
2,Burmese,Sexual (minor),4,low
2,Burmese,Suicide and Self Harm,6,low
2,Burmese,Threat,4,low
2,Burmese,Unauthorized Advice,4,low
2,Burmese,Violence,6,low
2,Catalan,Controlled/Regulated Substances,6,low
2,Catalan,Copyright/Trademark/Plagiarism,6,low
2,Catalan,Criminal Planning/Confessions,6,low
2,Catalan,Fraud/Deception,6,low
2,Catalan,Guns and Illegal Weapons,6,low
2,Catalan,Harassment,6,low
2,Catalan,Hate/Identity Hate,6,low
2,Catalan,High Risk Gov Decision Making,6,low
2,Catalan,Illegal Activity,1,low
2,Catalan,Malware,6,low
2,Catalan,PII/Privacy,6,low
2,Catalan,Political/Misinformation/Conspiracy,6,low
2,Catalan,Profanity,6,low
2,Catalan,Sexual,6,low
2,Catalan,Sexual (minor),5,low
2,Catalan,Suicide and Self Harm,6,low
2,Catalan,Threat,6,low
2,Catalan,Unauthorized Advice,6,low
2,Catalan,Violence,6,low
2,Cebuano,Controlled/Regulated Substances,8,low
2,Cebuano,Copyright/Trademark/Plagiarism,8,low
2,Cebuano,Criminal Planning/Confessions,8,low
2,Cebuano,Fraud/Deception,8,low
2,Cebuano,Guns and Illegal Weapons,8,low
2,Cebuano,Harassment,8,low
2,Cebuano,Hate/Identity Hate,8,low
2,Cebuano,High Risk Gov Decision Making,5,low
2,Cebuano,Illegal Activity,1,low
2,Cebuano,Malware,8,low
2,Cebuano,PII/Privacy,8,low
2,Cebuano,Political/Misinformation/Conspiracy,8,low
2,Cebuano,Profanity,8,low
2,Cebuano,Sexual,8,low
2,Cebuano,Sexual (minor),7,low
2,Cebuano,Suicide and Self Harm,8,low
2,Cebuano,Threat,5,low
2,Cebuano,Unauthorized Advice,6,low
2,Cebuano,Violence,8,low
2,Chinese (Simplified),Controlled/Regulated Substances,6,high
2,Chinese (Simplified),Copyright/Trademark/Plagiarism,4,high
2,Chinese (Simplified),Criminal Planning/Confessions,6,high
2,Chinese (Simplified),Fraud/Deception,6,high
2,Chinese (Simplified),Guns and Illegal Weapons,6,high
2,Chinese (Simplified),Harassment,6,high
2,Chinese (Simplified),Hate/Identity Hate,6,high
2,Chinese (Simplified),High Risk Gov Decision Making,3,high
2,Chinese (Simplified),Illegal Activity,1,high
2,Chinese (Simplified),Malware,5,high
2,Chinese (Simplified),PII/Privacy,6,high
2,Chinese (Simplified),Political/Misinformation/Conspiracy,6,high
2,Chinese (Simplified),Profanity,6,high
2,Chinese (Simplified),Sexual,6,high
2,Chinese (Simplified),Sexual (minor),4,high
2,Chinese (Simplified),Suicide and Self Harm,6,high
2,Chinese (Simplified),Threat,4,high
2,Chinese (Simplified),Unauthorized Advice,6,high
2,Chinese (Simplified),Violence,6,high
2,Chinese (Traditional),Controlled/Regulated Substances,6,high
2,Chinese (Traditional),Copyright/Trademark/Plagiarism,4,high
2,Chinese (Traditional),Criminal Planning/Confessions,6,high
2,Chinese (Traditional),Fraud/Deception,5,high
2,Chinese (Traditional),Guns and Illegal Weapons,6,high
2,Chinese (Traditional),Harassment,6,high
2,Chinese (Traditional),Hate/Identity Hate,6,high
2,Chinese (Traditional),High Risk Gov Decision Making,2,high
2,Chinese (Traditional),Illegal Activity,1,high
2,Chinese (Traditional),Malware,3,high
2,Chinese (Traditional),PII/Privacy,6,high
2,Chinese (Traditional),Political/Misinformation/Conspiracy,6,high
2,Chinese (Traditional),Profanity,6,high
2,Chinese (Traditional),Sexual,6,high
2,Chinese (Traditional),Sexual (minor),3,high
2,Chinese (Traditional),Suicide and Self Harm,6,high
2,Chinese (Traditional),Threat,3,high
2,Chinese (Traditional),Unauthorized Advice,4,high
2,Chinese (Traditional),Violence,6,high
2,Croatian,Controlled/Regulated Substances,6,low
2,Croatian,Copyright/Trademark/Plagiarism,6,low
2,Croatian,Criminal Planning/Confessions,6,low
2,Croatian,Fraud/Deception,6,low
2,Croatian,Guns and Illegal Weapons,6,low
2,Croatian,Harassment,6,low
2,Croatian,Hate/Identity Hate,6,low
2,Croatian,High Risk Gov Decision Making,5,low
2,Croatian,Illegal Activity,1,low
2,Croatian,Malware,6,low
2,Croatian,PII/Privacy,6,low
2,Croatian,Political/Misinformation/Conspiracy,6,low
2,Croatian,Profanity,6,low
2,Croatian,Sexual,6,low
2,Croatian,Sexual (minor),5,low
2,Croatian,Suicide and Self Harm,6,low
2,Croatian,Threat,5,low
2,Croatian,Unauthorized Advice,6,low
2,Croatian,Violence,6,low
2,Czech,Controlled/Regulated Substances,6,medium
2,Czech,Copyright/Trademark/Plagiarism,6,medium
2,Czech,Criminal Planning/Confessions,6,medium
2,Czech,Fraud/Deception,6,medium
2,Czech,Guns and Illegal Weapons,6,medium
2,Czech,Harassment,6,medium
2,Czech,Hate/Identity Hate,6,medium
2,Czech,High Risk Gov Decision Making,5,medium
2,Czech,Illegal Activity,1,medium
2,Czech,Malware,6,medium
2,Czech,PII/Privacy,6,medium
2,Czech,Political/Misinformation/Conspiracy,6,medium
2,Czech,Profanity,6,medium
2,Czech,Sexual,6,medium
2,Czech,Sexual (minor),6,medium
2,Czech,Suicide and Self Harm,6,medium
2,Czech,Threat,5,medium
2,Czech,Unauthorized Advice,6,medium
2,Czech,Violence,6,medium
2,Danish,Controlled/Regulated Substances,6,medium
2,Danish,Copyright/Trademark/Plagiarism,6,medium
2,Danish,Criminal Planning/Confessions,6,medium
2,Danish,Fraud/Deception,6,medium
2,Danish,Guns and Illegal Weapons,6,medium
2,Danish,Harassment,6,medium
2,Danish,Hate/Identity Hate,6,medium
2,Danish,High Risk Gov Decision Making,6,medium
2,Danish,Illegal Activity,1,medium
2,Danish,Malware,6,medium
2,Danish,PII/Privacy,6,medium
2,Danish,Political/Misinformation/Conspiracy,6,medium
2,Danish,Profanity,6,medium
2,Danish,Sexual,6,medium
2,Danish,Sexual (minor),6,medium
2,Danish,Suicide and Self Harm,6,medium
2,Danish,Threat,5,medium
2,Danish,Unauthorized Advice,6,medium
2,Danish,Violence,6,medium
2,Dutch,Controlled/Regulated Substances,6,medium
2,Dutch,Copyright/Trademark/Plagiarism,5,medium
2,Dutch,Criminal Planning/Confessions,6,medium
2,Dutch,Fraud/Deception,6,medium
2,Dutch,Guns and Illegal Weapons,6,medium
2,Dutch,Harassment,6,medium
2,Dutch,Hate/Identity Hate,6,medium
2,Dutch,High Risk Gov Decision Making,4,medium
2,Dutch,Illegal Activity,1,medium
2,Dutch,Malware,6,medium
2,Dutch,PII/Privacy,6,medium
2,Dutch,Political/Misinformation/Conspiracy,6,medium
2,Dutch,Profanity,6,medium
2,Dutch,Sexual,6,medium
2,Dutch,Sexual (minor),6,medium
2,Dutch,Suicide and Self Harm,6,medium
2,Dutch,Threat,5,medium
2,Dutch,Unauthorized Advice,6,medium
2,Dutch,Violence,6,medium
2,English,Controlled/Regulated Substances,3,high
2,English,Copyright/Trademark/Plagiarism,2,high
2,English,Criminal Planning/Confessions,3,high
2,English,Fraud/Deception,2,high
2,English,Guns and Illegal Weapons,3,high
2,English,Harassment,2,high
2,English,Hate/Identity Hate,3,high
2,English,High Risk Gov Decision Making,2,high
2,English,Illegal Activity,1,high
2,English,Malware,2,high
2,English,PII/Privacy,4,high
2,English,Political/Misinformation/Conspiracy,2,high
2,English,Profanity,2,high
2,English,Sexual,4,high
2,English,Sexual (minor),2,high
2,English,Suicide and Self Harm,2,high
2,English,Threat,2,high
2,English,Unauthorized Advice,2,high
2,English,Violence,2,high
2,Estonian,Controlled/Regulated Substances,6,low
2,Estonian,Copyright/Trademark/Plagiarism,6,low
2,Estonian,Criminal Planning/Confessions,6,low
2,Estonian,Fraud/Deception,6,low
2,Estonian,Guns and Illegal Weapons,6,low
2,Estonian,Harassment,6,low
2,Estonian,Hate/Identity Hate,6,low
2,Estonian,High Risk Gov Decision Making,6,low
2,Estonian,Illegal Activity,1,low
2,Estonian,Malware,5,low
2,Estonian,PII/Privacy,6,low
2,Estonian,Political/Misinformation/Conspiracy,6,low
2,Estonian,Profanity,6,low
2,Estonian,Sexual,6,low
2,Estonian,Sexual (minor),6,low
2,Estonian,Suicide and Self Harm,6,low
2,Estonian,Threat,5,low
2,Estonian,Unauthorized Advice,5,low
2,Estonian,Violence,6,low
2,Filipino (Tagalog),Controlled/Regulated Substances,6,low
2,Filipino (Tagalog),Copyright/Trademark/Plagiarism,6,low
2,Filipino (Tagalog),Criminal Planning/Confessions,6,low
2,Filipino (Tagalog),Fraud/Deception,6,low
2,Filipino (Tagalog),Guns and Illegal Weapons,6,low
2,Filipino (Tagalog),Harassment,6,low
2,Filipino (Tagalog),Hate/Identity Hate,6,low
2,Filipino (Tagalog),High Risk Gov Decision Making,5,low
2,Filipino (Tagalog),Illegal Activity,1,low
2,Filipino (Tagalog),Malware,6,low
2,Filipino (Tagalog),PII/Privacy,6,low
2,Filipino (Tagalog),Political/Misinformation/Conspiracy,6,low
2,Filipino (Tagalog),Profanity,6,low
2,Filipino (Tagalog),Sexual,6,low
2,Filipino (Tagalog),Sexual (minor),6,low
2,Filipino (Tagalog),Suicide and Self Harm,6,low
2,Filipino (Tagalog),Threat,6,low
2,Filipino (Tagalog),Unauthorized Advice,6,low
2,Filipino (Tagalog),Violence,6,low
2,Finnish,Controlled/Regulated Substances,6,medium
2,Finnish,Copyright/Trademark/Plagiarism,6,medium
2,Finnish,Criminal Planning/Confessions,6,medium
2,Finnish,Fraud/Deception,6,medium
2,Finnish,Guns and Illegal Weapons,6,medium
2,Finnish,Harassment,6,medium
2,Finnish,Hate/Identity Hate,6,medium
2,Finnish,High Risk Gov Decision Making,4,medium
2,Finnish,Illegal Activity,1,medium
2,Finnish,Malware,5,medium
2,Finnish,PII/Privacy,6,medium
2,Finnish,Political/Misinformation/Conspiracy,6,medium
2,Finnish,Profanity,6,medium
2,Finnish,Sexual,6,medium
2,Finnish,Sexual (minor),5,medium
2,Finnish,Suicide and Self Harm,6,medium
2,Finnish,Threat,5,medium
2,Finnish,Unauthorized Advice,5,medium
2,Finnish,Violence,6,medium
2,French,Controlled/Regulated Substances,6,high
2,French,Copyright/Trademark/Plagiarism,6,high
2,French,Criminal Planning/Confessions,6,high
2,French,Fraud/Deception,6,high
2,French,Guns and Illegal Weapons,6,high
2,French,Harassment,6,high
2,French,Hate/Identity Hate,6,high
2,French,High Risk Gov Decision Making,5,high
2,French,Illegal Activity,1,high
2,French,Malware,6,high
2,French,PII/Privacy,6,high
2,French,Political/Misinformation/Conspiracy,6,high
2,French,Profanity,6,high
2,French,Sexual,6,high
2,French,Sexual (minor),6,high
2,French,Suicide and Self Harm,6,high
2,French,Threat,6,high
2,French,Unauthorized Advice,4,high
2,French,Violence,6,high
2,Fula,Controlled/Regulated Substances,8,low
2,Fula,Copyright/Trademark/Plagiarism,2,low
2,Fula,Criminal Planning/Confessions,8,low
2,Fula,Fraud/Deception,4,low
2,Fula,Guns and Illegal Weapons,8,low
2,Fula,Harassment,8,low
2,Fula,Hate/Identity Hate,8,low
2,Fula,High Risk Gov Decision Making,3,low
2,Fula,Illegal Activity,1,low
2,Fula,Malware,2,low
2,Fula,PII/Privacy,8,low
2,Fula,Political/Misinformation/Conspiracy,5,low
2,Fula,Profanity,5,low
2,Fula,Sexual,8,low
2,Fula,Sexual (minor),2,low
2,Fula,Suicide and Self Harm,6,low
2,Fula,Threat,3,low
2,Fula,Unauthorized Advice,3,low
2,Fula,Violence,8,low
2,Galician,Controlled/Regulated Substances,6,low
2,Galician,Copyright/Trademark/Plagiarism,6,low
2,Galician,Criminal Planning/Confessions,6,low
2,Galician,Fraud/Deception,6,low
2,Galician,Guns and Illegal Weapons,6,low
2,Galician,Harassment,6,low
2,Galician,Hate/Identity Hate,6,low
2,Galician,High Risk Gov Decision Making,6,low
2,Galician,Illegal Activity,1,low
2,Galician,Malware,6,low
2,Galician,PII/Privacy,6,low
2,Galician,Political/Misinformation/Conspiracy,6,low
2,Galician,Profanity,6,low
2,Galician,Sexual,6,low
2,Galician,Sexual (minor),6,low
2,Galician,Suicide and Self Harm,6,low
2,Galician,Threat,6,low
2,Galician,Unauthorized Advice,6,low
2,Galician,Violence,6,low
2,Ganda,Controlled/Regulated Substances,8,low
2,Ganda,Copyright/Trademark/Plagiarism,5,low
2,Ganda,Criminal Planning/Confessions,8,low
2,Ganda,Fraud/Deception,7,low
2,Ganda,Guns and Illegal Weapons,8,low
2,Ganda,Harassment,8,low
2,Ganda,Hate/Identity Hate,8,low
2,Ganda,High Risk Gov Decision Making,4,low
2,Ganda,Illegal Activity,1,low
2,Ganda,Malware,3,low
2,Ganda,PII/Privacy,8,low
2,Ganda,Political/Misinformation/Conspiracy,8,low
2,Ganda,Profanity,8,low
2,Ganda,Sexual,8,low
2,Ganda,Sexual (minor),4,low
2,Ganda,Suicide and Self Harm,8,low
2,Ganda,Threat,3,low
2,Ganda,Unauthorized Advice,6,low
2,Ganda,Violence,8,low
2,Georgian,Controlled/Regulated Substances,6,low
2,Georgian,Copyright/Trademark/Plagiarism,5,low
2,Georgian,Criminal Planning/Confessions,6,low
2,Georgian,Fraud/Deception,4,low
2,Georgian,Guns and Illegal Weapons,4,low
2,Georgian,Harassment,6,low
2,Georgian,Hate/Identity Hate,6,low
2,Georgian,High Risk Gov Decision Making,3,low
2,Georgian,Illegal Activity,1,low
2,Georgian,Malware,3,low
2,Georgian,PII/Privacy,6,low
2,Georgian,Political/Misinformation/Conspiracy,6,low
2,Georgian,Profanity,4,low
2,Georgian,Sexual,6,low
2,Georgian,Sexual (minor),3,low
2,Georgian,Suicide and Self Harm,5,low
2,Georgian,Threat,2,low
2,Georgian,Unauthorized Advice,3,low
2,Georgian,Violence,5,low
2,German,Controlled/Regulated Substances,6,high
2,German,Copyright/Trademark/Plagiarism,5,high
2,German,Criminal Planning/Confessions,6,high
2,German,Fraud/Deception,6,high
2,German,Guns and Illegal Weapons,6,high
2,German,Harassment,6,high
2,German,Hate/Identity Hate,6,high
2,German,High Risk Gov Decision Making,4,high
2,German,Illegal Activity,1,high
2,German,Malware,6,high
2,German,PII/Privacy,6,high
2,German,Political/Misinformation/Conspiracy,6,high
2,German,Profanity,6,high
2,German,Sexual,6,high
2,German,Sexual (minor),6,high
2,German,Suicide and Self Harm,6,high
2,German,Threat,6,high
2,German,Unauthorized Advice,6,high
2,German,Violence,6,high
2,Greek,Controlled/Regulated Substances,6,medium
2,Greek,Copyright/Trademark/Plagiarism,6,medium
2,Greek,Criminal Planning/Confessions,6,medium
2,Greek,Fraud/Deception,6,medium
2,Greek,Guns and Illegal Weapons,6,medium
2,Greek,Harassment,6,medium
2,Greek,Hate/Identity Hate,6,medium
2,Greek,High Risk Gov Decision Making,6,medium
2,Greek,Illegal Activity,1,medium
2,Greek,Malware,6,medium
2,Greek,PII/Privacy,6,medium
2,Greek,Political/Misinformation/Conspiracy,6,medium
2,Greek,Profanity,6,medium
2,Greek,Sexual,6,medium
2,Greek,Sexual (minor),5,medium
2,Greek,Suicide and Self Harm,6,medium
2,Greek,Threat,6,medium
2,Greek,Unauthorized Advice,6,medium
2,Greek,Violence,6,medium
2,Gujarati,Controlled/Regulated Substances,6,low
2,Gujarati,Copyright/Trademark/Plagiarism,6,low
2,Gujarati,Criminal Planning/Confessions,6,low
2,Gujarati,Fraud/Deception,6,low
2,Gujarati,Guns and Illegal Weapons,6,low
2,Gujarati,Harassment,6,low
2,Gujarati,Hate/Identity Hate,7,low
2,Gujarati,High Risk Gov Decision Making,5,low
2,Gujarati,Illegal Activity,1,low
2,Gujarati,Malware,6,low
2,Gujarati,PII/Privacy,6,low
2,Gujarati,Political/Misinformation/Conspiracy,6,low
2,Gujarati,Profanity,6,low
2,Gujarati,Sexual,6,low
2,Gujarati,Sexual (minor),6,low
2,Gujarati,Suicide and Self Harm,6,low
2,Gujarati,Threat,6,low
2,Gujarati,Unauthorized Advice,6,low
2,Gujarati,Violence,6,low
2,Hausa,Controlled/Regulated Substances,5,low
2,Hausa,Copyright/Trademark/Plagiarism,3,low
2,Hausa,Criminal Planning/Confessions,5,low
2,Hausa,Fraud/Deception,4,low
2,Hausa,Guns and Illegal Weapons,4,low
2,Hausa,Harassment,4,low
2,Hausa,Hate/Identity Hate,5,low
2,Hausa,High Risk Gov Decision Making,4,low
2,Hausa,Illegal Activity,1,low
2,Hausa,Malware,2,low
2,Hausa,PII/Privacy,5,low
2,Hausa,Political/Misinformation/Conspiracy,4,low
2,Hausa,Profanity,4,low
2,Hausa,Sexual,4,low
2,Hausa,Sexual (minor),2,low
2,Hausa,Suicide and Self Harm,4,low
2,Hausa,Threat,2,low
2,Hausa,Unauthorized Advice,2,low
2,Hausa,Violence,4,low
2,Hebrew,Controlled/Regulated Substances,6,medium
2,Hebrew,Copyright/Trademark/Plagiarism,6,medium
2,Hebrew,Criminal Planning/Confessions,6,medium
2,Hebrew,Fraud/Deception,6,medium
2,Hebrew,Guns and Illegal Weapons,6,medium
2,Hebrew,Harassment,6,medium
2,Hebrew,Hate/Identity Hate,6,medium
2,Hebrew,High Risk Gov Decision Making,5,medium
2,Hebrew,Illegal Activity,1,medium
2,Hebrew,Malware,6,medium
2,Hebrew,PII/Privacy,6,medium
2,Hebrew,Political/Misinformation/Conspiracy,6,medium
2,Hebrew,Profanity,6,medium
2,Hebrew,Sexual,6,medium
2,Hebrew,Sexual (minor),5,medium
2,Hebrew,Suicide and Self Harm,6,medium
2,Hebrew,Threat,6,medium
2,Hebrew,Unauthorized Advice,6,medium
2,Hebrew,Violence,6,medium
2,Hindi,Controlled/Regulated Substances,6,medium
2,Hindi,Copyright/Trademark/Plagiarism,6,medium
2,Hindi,Criminal Planning/Confessions,6,medium
2,Hindi,Fraud/Deception,6,medium
2,Hindi,Guns and Illegal Weapons,6,medium
2,Hindi,Harassment,6,medium
2,Hindi,Hate/Identity Hate,6,medium
2,Hindi,High Risk Gov Decision Making,6,medium
2,Hindi,Illegal Activity,1,medium
2,Hindi,Malware,6,medium
2,Hindi,PII/Privacy,6,medium
2,Hindi,Political/Misinformation/Conspiracy,6,medium
2,Hindi,Profanity,6,medium
2,Hindi,Sexual,6,medium
2,Hindi,Sexual (minor),5,medium
2,Hindi,Suicide and Self Harm,6,medium
2,Hindi,Threat,6,medium
2,Hindi,Unauthorized Advice,6,medium
2,Hindi,Violence,6,medium
2,Hungarian,Controlled/Regulated Substances,6,low
2,Hungarian,Copyright/Trademark/Plagiarism,6,low
2,Hungarian,Criminal Planning/Confessions,6,low
2,Hungarian,Fraud/Deception,6,low
2,Hungarian,Guns and Illegal Weapons,6,low
2,Hungarian,Harassment,6,low
2,Hungarian,Hate/Identity Hate,6,low
2,Hungarian,High Risk Gov Decision Making,5,low
2,Hungarian,Illegal Activity,1,low
2,Hungarian,Malware,5,low
2,Hungarian,PII/Privacy,6,low
2,Hungarian,Political/Misinformation/Conspiracy,6,low
2,Hungarian,Profanity,6,low
2,Hungarian,Sexual,6,low
2,Hungarian,Sexual (minor),5,low
2,Hungarian,Suicide and Self Harm,6,low
2,Hungarian,Threat,6,low
2,Hungarian,Unauthorized Advice,5,low
2,Hungarian,Violence,6,low
2,Icelandic,Controlled/Regulated Substances,6,low
2,Icelandic,Copyright/Trademark/Plagiarism,5,low
2,Icelandic,Criminal Planning/Confessions,6,low
2,Icelandic,Fraud/Deception,6,low
2,Icelandic,Guns and Illegal Weapons,6,low
2,Icelandic,Harassment,6,low
2,Icelandic,Hate/Identity Hate,6,low
2,Icelandic,High Risk Gov Decision Making,4,low
2,Icelandic,Illegal Activity,1,low
2,Icelandic,Malware,4,low
2,Icelandic,PII/Privacy,6,low
2,Icelandic,Political/Misinformation/Conspiracy,6,low
2,Icelandic,Profanity,6,low
2,Icelandic,Sexual,6,low
2,Icelandic,Sexual (minor),4,low
2,Icelandic,Suicide and Self Harm,6,low
2,Icelandic,Threat,4,low
2,Icelandic,Unauthorized Advice,6,low
2,Icelandic,Violence,6,low
2,Igbo,Controlled/Regulated Substances,8,low
2,Igbo,Copyright/Trademark/Plagiarism,8,low
2,Igbo,Criminal Planning/Confessions,8,low
2,Igbo,Fraud/Deception,8,low
2,Igbo,Guns and Illegal Weapons,8,low
2,Igbo,Harassment,8,low
2,Igbo,Hate/Identity Hate,8,low
2,Igbo,High Risk Gov Decision Making,4,low
2,Igbo,Illegal Activity,1,low
2,Igbo,Malware,6,low
2,Igbo,PII/Privacy,8,low
2,Igbo,Political/Misinformation/Conspiracy,8,low
2,Igbo,Profanity,8,low
2,Igbo,Sexual,8,low
2,Igbo,Sexual (minor),3,low
2,Igbo,Suicide and Self Harm,8,low
2,Igbo,Threat,4,low
2,Igbo,Unauthorized Advice,4,low
2,Igbo,Violence,8,low
2,Indonesian,Controlled/Regulated Substances,6,medium
2,Indonesian,Copyright/Trademark/Plagiarism,6,medium
2,Indonesian,Criminal Planning/Confessions,6,medium
2,Indonesian,Fraud/Deception,6,medium
2,Indonesian,Guns and Illegal Weapons,6,medium
2,Indonesian,Harassment,6,medium
2,Indonesian,Hate/Identity Hate,6,medium
2,Indonesian,High Risk Gov Decision Making,6,medium
2,Indonesian,Illegal Activity,1,medium
2,Indonesian,Malware,6,medium
2,Indonesian,PII/Privacy,6,medium
2,Indonesian,Political/Misinformation/Conspiracy,6,medium
2,Indonesian,Profanity,6,medium
2,Indonesian,Sexual,6,medium
2,Indonesian,Sexual (minor),6,medium
2,Indonesian,Suicide and Self Harm,6,medium
2,Indonesian,Threat,6,medium
2,Indonesian,Unauthorized Advice,6,medium
2,Indonesian,Violence,6,medium
2,Irish,Controlled/Regulated Substances,6,low
2,Irish,Copyright/Trademark/Plagiarism,6,low
2,Irish,Criminal Planning/Confessions,6,low
2,Irish,Fraud/Deception,6,low
2,Irish,Guns and Illegal Weapons,6,low
2,Irish,Harassment,6,low
2,Irish,Hate/Identity Hate,6,low
2,Irish,High Risk Gov Decision Making,6,low
2,Irish,Illegal Activity,1,low
2,Irish,Malware,5,low
2,Irish,PII/Privacy,6,low
2,Irish,Political/Misinformation/Conspiracy,6,low
2,Irish,Profanity,6,low
2,Irish,Sexual,6,low
2,Irish,Sexual (minor),6,low
2,Irish,Suicide and Self Harm,6,low
2,Irish,Threat,5,low
2,Irish,Unauthorized Advice,6,low
2,Irish,Violence,6,low
2,Italian,Controlled/Regulated Substances,6,high
2,Italian,Copyright/Trademark/Plagiarism,6,high
2,Italian,Criminal Planning/Confessions,6,high
2,Italian,Fraud/Deception,6,high
2,Italian,Guns and Illegal Weapons,6,high
